Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
28117449,MALARIA_EST_INCIDENCE,COUNTRY,AFG,YEAR,2000,82.0 [52.6-126.3],81.96956,52.64548,126.26156,,2022-02-10T12:30:12Z,2000,01-01-00,31-12-00
28117450,MALARIA_EST_INCIDENCE,COUNTRY,AFG,YEAR,2001,78.8 [51.0-120.5],78.83207,50.98662,120.48957,,2022-02-10T12:30:12Z,2001,01-01-01,31-12-01
28117451,MALARIA_EST_INCIDENCE,COUNTRY,AFG,YEAR,2002,79.4 [52.6-120.9],79.38579,52.59273,120.90185,,2022-02-10T12:30:12Z,2002,01-01-02,31-12-02
28117452,MALARIA_EST_INCIDENCE,COUNTRY,AFG,YEAR,2003,68.1 [44.4-104.9],68.09156,44.38559,104.94574,,2022-02-10T12:30:12Z,2003,01-01-03,31-12-03
28117453,MALARIA_EST_INCIDENCE,COUNTRY,AFG,YEAR,2004,37.6 [25.2-56.2],37.61647,25.19515,56.23893,,2022-02-10T12:30:12Z,2004,01-01-04,31-12-04
28117454,MALARIA_EST_INCIDENCE,COUNTRY,AFG,YEAR,2005,27.1 [15.9-43.5],27.07907,15.90463,43.51288,,2022-02-10T12:30:12Z,2005,01-01-05,31-12-05
28117455,MALARIA_EST_INCIDENCE,COUNTRY,AFG,YEAR,2006,20.5 [10.8-35.2],20.52607,10.83775,35.20824,,2022-02-10T12:30:12Z,2006,01-01-06,31-12-06
28117456,MALARIA_EST_INCIDENCE,COUNTRY,AFG,YEAR,2007,21.7 [11.4-37.1],21.66777,11.4021,37.12937,,2022-02-10T12:30:12Z,2007,01-01-07,31-12-07
28117457,MALARIA_EST_INCIDENCE,COUNTRY,AFG,YEAR,2008,18.9 [9.9-33.2],18.85518,9.88006,33.18773,,2022-02-10T12:30:12Z,2008,01-01-08,31-12-08
28117458,MALARIA_EST_INCIDENCE,COUNTRY,AFG,YEAR,2009,12.6 [6.8-20.8],12.56367,6.82865,20.7912,,2022-02-10T12:30:12Z,2009,01-01-09,31-12-09
28117459,MALARIA_EST_INCIDENCE,COUNTRY,AFG,YEAR,2010,13.0 [7.4-20.4],12.98047,7.38807,20.41558,,2022-02-10T12:30:12Z,2010,01-01-10,31-12-10
28117460,MALARIA_EST_INCIDENCE,COUNTRY,AFG,YEAR,2011,15.6 [8.6-24.6],15.60724,8.61289,24.61534,,2022-02-10T12:30:12Z,2011,01-01-11,31-12-11
28117461,MALARIA_EST_INCIDENCE,COUNTRY,AFG,YEAR,2012,9.2 [5.1-14.8],9.18641,5.06167,14.82739,,2022-02-10T12:30:12Z,2012,01-01-12,31-12-12
28117462,MALARIA_EST_INCIDENCE,COUNTRY,AFG,YEAR,2013,11.2 [5.8-17.9],11.24214,5.75312,17.94357,,2022-02-10T12:30:12Z,2013,01-01-13,31-12-13
28117463,MALARIA_EST_INCIDENCE,COUNTRY,AFG,YEAR,2014,12.4 [8.6-17.2],12.40709,8.58962,17.24073,,2022-02-10T12:30:12Z,2014,01-01-14,31-12-14
28117464,MALARIA_EST_INCIDENCE,COUNTRY,AFG,YEAR,2015,13.9 [9.5-19.4],13.88186,9.51966,19.37993,,2022-02-10T12:30:12Z,2015,01-01-15,31-12-15
28117465,MALARIA_EST_INCIDENCE,COUNTRY,AFG,YEAR,2016,26.9 [19.5-36.1],26.88333,19.51687,36.10168,,2022-02-10T12:30:12Z,2016,01-01-16,31-12-16
28117466,MALARIA_EST_INCIDENCE,COUNTRY,AFG,YEAR,2017,28.6 [21.7-36.5],28.55415,21.72355,36.53176,,2022-02-10T12:30:12Z,2017,01-01-17,31-12-17
28117467,MALARIA_EST_INCIDENCE,COUNTRY,AFG,YEAR,2018,22.1 [16.9-28.3],22.10977,16.93229,28.28634,,2022-02-10T12:30:12Z,2018,01-01-18,31-12-18
28117468,MALARIA_EST_INCIDENCE,COUNTRY,AFG,YEAR,2019,14.1 [10.9-17.9],14.10089,10.88099,17.90564,,2022-02-10T12:30:12Z,2019,01-01-19,31-12-19
28117469,MALARIA_EST_INCIDENCE,COUNTRY,AFG,YEAR,2020,8.4 [6.5-10.7],8.43681,6.48222,10.69556,,2022-02-10T12:30:12Z,2020,01-01-20,31-12-20
28117470,MALARIA_EST_INCIDENCE,COUNTRY,DZA,YEAR,2000,0.0 [0.0-0.0],0.01865,0.01865,0.01865,,2022-02-10T12:30:12Z,2000,01-01-00,31-12-00
28117471,MALARIA_EST_INCIDENCE,COUNTRY,DZA,YEAR,2001,0.0 [0.0-0.0],0.00325,0.00325,0.00325,,2022-02-10T12:30:12Z,2001,01-01-01,31-12-01
28117472,MALARIA_EST_INCIDENCE,COUNTRY,DZA,YEAR,2002,0.0 [0.0-0.0],0.00534,0.00534,0.00534,,2022-02-10T12:30:12Z,2002,01-01-02,31-12-02
28117473,MALARIA_EST_INCIDENCE,COUNTRY,DZA,YEAR,2003,0.0 [0.0-0.0],0.00264,0.00264,0.00264,,2022-02-10T12:30:12Z,2003,01-01-03,31-12-03
28117474,MALARIA_EST_INCIDENCE,COUNTRY,DZA,YEAR,2004,0.0 [0.0-0.0],0.00104,0.00104,0.00104,,2022-02-10T12:30:12Z,2004,01-01-04,31-12-04
28117475,MALARIA_EST_INCIDENCE,COUNTRY,DZA,YEAR,2005,0.0 [0.0-0.0],5.10E-04,5.10E-04,5.10E-04,,2022-02-10T12:30:12Z,2005,01-01-05,31-12-05
28117476,MALARIA_EST_INCIDENCE,COUNTRY,DZA,YEAR,2006,0.0 [0.0-0.0],5.10E-04,5.10E-04,5.10E-04,,2022-02-10T12:30:12Z,2006,01-01-06,31-12-06
28117477,MALARIA_EST_INCIDENCE,COUNTRY,DZA,YEAR,2007,0.0 [0.0-0.0],0.01295,0.01295,0.01295,,2022-02-10T12:30:12Z,2007,01-01-07,31-12-07
28117478,MALARIA_EST_INCIDENCE,COUNTRY,DZA,YEAR,2008,0.0 [0.0-0.0],0.00147,0.00147,0.00147,,2022-02-10T12:30:12Z,2008,01-01-08,31-12-08
28117479,MALARIA_EST_INCIDENCE,COUNTRY,DZA,YEAR,2009,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:12Z,2009,01-01-09,31-12-09
28117480,MALARIA_EST_INCIDENCE,COUNTRY,DZA,YEAR,2010,0.0 [0.0-0.0],4.70E-04,4.70E-04,4.70E-04,,2022-02-10T12:30:12Z,2010,01-01-10,31-12-10
28117481,MALARIA_EST_INCIDENCE,COUNTRY,DZA,YEAR,2011,0.0 [0.0-0.0],4.60E-04,4.60E-04,4.60E-04,,2022-02-10T12:30:12Z,2011,01-01-11,31-12-11
28117482,MALARIA_EST_INCIDENCE,COUNTRY,DZA,YEAR,2012,0.0 [0.0-0.0],0.02505,0.02505,0.02505,,2022-02-10T12:30:12Z,2012,01-01-12,31-12-12
28117483,MALARIA_EST_INCIDENCE,COUNTRY,DZA,YEAR,2013,0.0 [0.0-0.0],0.00357,0.00357,0.00357,,2022-02-10T12:30:12Z,2013,01-01-13,31-12-13
28117484,MALARIA_EST_INCIDENCE,COUNTRY,DZA,YEAR,2014,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:12Z,2014,01-01-14,31-12-14
28117485,MALARIA_EST_INCIDENCE,COUNTRY,DZA,YEAR,2015,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:12Z,2015,01-01-15,31-12-15
28117486,MALARIA_EST_INCIDENCE,COUNTRY,DZA,YEAR,2016,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:12Z,2016,01-01-16,31-12-16
28117487,MALARIA_EST_INCIDENCE,COUNTRY,DZA,YEAR,2017,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:12Z,2017,01-01-17,31-12-17
28117488,MALARIA_EST_INCIDENCE,COUNTRY,DZA,YEAR,2018,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:12Z,2018,01-01-18,31-12-18
28117489,MALARIA_EST_INCIDENCE,COUNTRY,DZA,YEAR,2019,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:12Z,2019,01-01-19,31-12-19
28117490,MALARIA_EST_INCIDENCE,COUNTRY,AGO,YEAR,2000,325.7 [197.7-501.2],325.70361,197.6934,501.18751,,2022-02-10T12:30:12Z,2000,01-01-00,31-12-00
28117491,MALARIA_EST_INCIDENCE,COUNTRY,AGO,YEAR,2001,326.7 [200.9-508.4],326.6507,200.88382,508.41968,,2022-02-10T12:30:12Z,2001,01-01-01,31-12-01
28117492,MALARIA_EST_INCIDENCE,COUNTRY,AGO,YEAR,2002,309.1 [190.8-473.2],309.12094,190.80605,473.17596,,2022-02-10T12:30:12Z,2002,01-01-02,31-12-02
28117493,MALARIA_EST_INCIDENCE,COUNTRY,AGO,YEAR,2003,313.7 [201.3-465.8],313.73099,201.32187,465.76509,,2022-02-10T12:30:12Z,2003,01-01-03,31-12-03
28117494,MALARIA_EST_INCIDENCE,COUNTRY,AGO,YEAR,2004,313.7 [216.9-434.1],313.73258,216.87409,434.10034,,2022-02-10T12:30:12Z,2004,01-01-04,31-12-04
28117495,MALARIA_EST_INCIDENCE,COUNTRY,AGO,YEAR,2005,316.0 [237.1-411.0],316.02213,237.06334,411.00117,,2022-02-10T12:30:13Z,2005,01-01-05,31-12-05
28117496,MALARIA_EST_INCIDENCE,COUNTRY,AGO,YEAR,2006,301.4 [233.5-384.5],301.36296,233.47472,384.54418,,2022-02-10T12:30:13Z,2006,01-01-06,31-12-06
28117497,MALARIA_EST_INCIDENCE,COUNTRY,AGO,YEAR,2007,274.3 [211.6-350.9],274.33271,211.62023,350.85812,,2022-02-10T12:30:13Z,2007,01-01-07,31-12-07
28117498,MALARIA_EST_INCIDENCE,COUNTRY,AGO,YEAR,2008,233.5 [178.8-301.8],233.454,178.7628,301.77522,,2022-02-10T12:30:13Z,2008,01-01-08,31-12-08
28117499,MALARIA_EST_INCIDENCE,COUNTRY,AGO,YEAR,2009,196.8 [149.2-257.7],196.81269,149.19192,257.73384,,2022-02-10T12:30:13Z,2009,01-01-09,31-12-09
28117500,MALARIA_EST_INCIDENCE,COUNTRY,AGO,YEAR,2010,172.7 [128.4-225.5],172.71906,128.35997,225.48447,,2022-02-10T12:30:13Z,2010,01-01-10,31-12-10
28117501,MALARIA_EST_INCIDENCE,COUNTRY,AGO,YEAR,2011,157.2 [117.0-206.6],157.17276,116.95308,206.62251,,2022-02-10T12:30:13Z,2011,01-01-11,31-12-11
28117502,MALARIA_EST_INCIDENCE,COUNTRY,AGO,YEAR,2012,154.2 [114.6-202.0],154.21633,114.636,202.00948,,2022-02-10T12:30:13Z,2012,01-01-12,31-12-12
28117503,MALARIA_EST_INCIDENCE,COUNTRY,AGO,YEAR,2013,160.7 [119.1-212.8],160.69835,119.1371,212.84467,,2022-02-10T12:30:13Z,2013,01-01-13,31-12-13
28117504,MALARIA_EST_INCIDENCE,COUNTRY,AGO,YEAR,2014,166.8 [124.7-217.0],166.77967,124.74062,217.01833,,2022-02-10T12:30:13Z,2014,01-01-14,31-12-14
28117505,MALARIA_EST_INCIDENCE,COUNTRY,AGO,YEAR,2015,176.7 [135.1-229.1],176.68354,135.09635,229.11136,,2022-02-10T12:30:13Z,2015,01-01-15,31-12-15
28117506,MALARIA_EST_INCIDENCE,COUNTRY,AGO,YEAR,2016,189.5 [146.5-239.8],189.45218,146.45515,239.781,,2022-02-10T12:30:13Z,2016,01-01-16,31-12-16
28117507,MALARIA_EST_INCIDENCE,COUNTRY,AGO,YEAR,2017,208.9 [162.6-264.2],208.94876,162.61961,264.23207,,2022-02-10T12:30:13Z,2017,01-01-17,31-12-17
28117508,MALARIA_EST_INCIDENCE,COUNTRY,AGO,YEAR,2018,214.2 [165.1-272.7],214.24721,165.11721,272.74072,,2022-02-10T12:30:13Z,2018,01-01-18,31-12-18
28117509,MALARIA_EST_INCIDENCE,COUNTRY,AGO,YEAR,2019,227.3 [170.8-294.7],227.25373,170.79756,294.69272,,2022-02-10T12:30:13Z,2019,01-01-19,31-12-19
28117510,MALARIA_EST_INCIDENCE,COUNTRY,AGO,YEAR,2020,251.6 [166.9-363.9],251.58232,166.85419,363.91799,,2022-02-10T12:30:13Z,2020,01-01-20,31-12-20
28117511,MALARIA_EST_INCIDENCE,COUNTRY,ARG,YEAR,2000,2.4 [2.4-2.4],2.38673,2.38673,2.38673,,2022-02-10T12:30:13Z,2000,01-01-00,31-12-00
28117512,MALARIA_EST_INCIDENCE,COUNTRY,ARG,YEAR,2001,1.2 [1.2-1.2],1.15357,1.15357,1.15357,,2022-02-10T12:30:13Z,2001,01-01-01,31-12-01
28117513,MALARIA_EST_INCIDENCE,COUNTRY,ARG,YEAR,2002,0.7 [0.7-0.7],0.66345,0.66345,0.66345,,2022-02-10T12:30:13Z,2002,01-01-02,31-12-02
28117514,MALARIA_EST_INCIDENCE,COUNTRY,ARG,YEAR,2003,0.7 [0.7-0.7],0.65113,0.65113,0.65113,,2022-02-10T12:30:13Z,2003,01-01-03,31-12-03
28117515,MALARIA_EST_INCIDENCE,COUNTRY,ARG,YEAR,2004,0.6 [0.6-0.6],0.60273,0.60273,0.60273,,2022-02-10T12:30:13Z,2004,01-01-04,31-12-04
28117516,MALARIA_EST_INCIDENCE,COUNTRY,ARG,YEAR,2005,1.2 [1.2-1.2],1.18788,1.18788,1.18788,,2022-02-10T12:30:13Z,2005,01-01-05,31-12-05
28117517,MALARIA_EST_INCIDENCE,COUNTRY,ARG,YEAR,2006,0.9 [0.9-0.9],0.87555,0.87555,0.87555,,2022-02-10T12:30:13Z,2006,01-01-06,31-12-06
28117518,MALARIA_EST_INCIDENCE,COUNTRY,ARG,YEAR,2007,1.7 [1.7-1.7],1.65305,1.65305,1.65305,,2022-02-10T12:30:13Z,2007,01-01-07,31-12-07
28117519,MALARIA_EST_INCIDENCE,COUNTRY,ARG,YEAR,2008,0.5 [0.5-0.5],0.52395,0.52395,0.52395,,2022-02-10T12:30:13Z,2008,01-01-08,31-12-08
28117520,MALARIA_EST_INCIDENCE,COUNTRY,ARG,YEAR,2009,0.5 [0.5-0.5],0.45452,0.45452,0.45452,,2022-02-10T12:30:13Z,2009,01-01-09,31-12-09
28117521,MALARIA_EST_INCIDENCE,COUNTRY,ARG,YEAR,2010,0.3 [0.3-0.3],0.26409,0.26409,0.26409,,2022-02-10T12:30:13Z,2010,01-01-10,31-12-10
28117522,MALARIA_EST_INCIDENCE,COUNTRY,ARG,YEAR,2011,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:13Z,2011,01-01-11,31-12-11
28117523,MALARIA_EST_INCIDENCE,COUNTRY,ARG,YEAR,2012,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:13Z,2012,01-01-12,31-12-12
28117524,MALARIA_EST_INCIDENCE,COUNTRY,ARG,YEAR,2013,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:13Z,2013,01-01-13,31-12-13
28117525,MALARIA_EST_INCIDENCE,COUNTRY,ARG,YEAR,2014,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:13Z,2014,01-01-14,31-12-14
28117526,MALARIA_EST_INCIDENCE,COUNTRY,ARG,YEAR,2015,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:13Z,2015,01-01-15,31-12-15
28117527,MALARIA_EST_INCIDENCE,COUNTRY,ARG,YEAR,2016,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:13Z,2016,01-01-16,31-12-16
28117528,MALARIA_EST_INCIDENCE,COUNTRY,ARG,YEAR,2017,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:13Z,2017,01-01-17,31-12-17
28117529,MALARIA_EST_INCIDENCE,COUNTRY,ARG,YEAR,2018,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:13Z,2018,01-01-18,31-12-18
28117530,MALARIA_EST_INCIDENCE,COUNTRY,ARG,YEAR,2019,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:13Z,2019,01-01-19,31-12-19
28117531,MALARIA_EST_INCIDENCE,COUNTRY,ARM,YEAR,2000,0.0 [0.0-0.0],0.04593,0.04593,0.04593,,2022-02-10T12:30:13Z,2000,01-01-00,31-12-00
28117532,MALARIA_EST_INCIDENCE,COUNTRY,ARM,YEAR,2001,0.0 [0.0-0.0],0.0259,0.0259,0.0259,,2022-02-10T12:30:13Z,2001,01-01-01,31-12-01
28117533,MALARIA_EST_INCIDENCE,COUNTRY,ARM,YEAR,2002,0.0 [0.0-0.0],0.01714,0.01714,0.01714,,2022-02-10T12:30:13Z,2002,01-01-02,31-12-02
28117534,MALARIA_EST_INCIDENCE,COUNTRY,ARM,YEAR,2003,0.0 [0.0-0.0],0.00961,0.00961,0.00961,,2022-02-10T12:30:13Z,2003,01-01-03,31-12-03
28117535,MALARIA_EST_INCIDENCE,COUNTRY,ARM,YEAR,2004,0.0 [0.0-0.0],0.01566,0.01566,0.01566,,2022-02-10T12:30:13Z,2004,01-01-04,31-12-04
28117536,MALARIA_EST_INCIDENCE,COUNTRY,ARM,YEAR,2005,0.0 [0.0-0.0],0.00235,0.00235,0.00235,,2022-02-10T12:30:13Z,2005,01-01-05,31-12-05
28117537,MALARIA_EST_INCIDENCE,COUNTRY,ARM,YEAR,2007,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:13Z,2007,01-01-07,31-12-07
28117538,MALARIA_EST_INCIDENCE,COUNTRY,ARM,YEAR,2008,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:13Z,2008,01-01-08,31-12-08
28117539,MALARIA_EST_INCIDENCE,COUNTRY,ARM,YEAR,2010,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:13Z,2010,01-01-10,31-12-10
28117540,MALARIA_EST_INCIDENCE,COUNTRY,ARM,YEAR,2012,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:13Z,2012,01-01-12,31-12-12
28117541,MALARIA_EST_INCIDENCE,COUNTRY,ARM,YEAR,2014,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:13Z,2014,01-01-14,31-12-14
28117542,MALARIA_EST_INCIDENCE,COUNTRY,ARM,YEAR,2015,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:13Z,2015,01-01-15,31-12-15
28117543,MALARIA_EST_INCIDENCE,COUNTRY,ARM,YEAR,2016,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:13Z,2016,01-01-16,31-12-16
28117544,MALARIA_EST_INCIDENCE,COUNTRY,ARM,YEAR,2017,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:13Z,2017,01-01-17,31-12-17
28117545,MALARIA_EST_INCIDENCE,COUNTRY,ARM,YEAR,2018,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:13Z,2018,01-01-18,31-12-18
28117546,MALARIA_EST_INCIDENCE,COUNTRY,ARM,YEAR,2019,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:13Z,2019,01-01-19,31-12-19
28117547,MALARIA_EST_INCIDENCE,COUNTRY,AZE,YEAR,2000,8.2 [8.2-8.2],8.16816,8.16816,8.16816,,2022-02-10T12:30:13Z,2000,01-01-00,31-12-00
28117548,MALARIA_EST_INCIDENCE,COUNTRY,AZE,YEAR,2001,5.6 [5.6-5.6],5.59041,5.59041,5.59041,,2022-02-10T12:30:13Z,2001,01-01-01,31-12-01
28117549,MALARIA_EST_INCIDENCE,COUNTRY,AZE,YEAR,2002,2.7 [2.7-2.7],2.6527,2.6527,2.6527,,2022-02-10T12:30:13Z,2002,01-01-02,31-12-02
28117550,MALARIA_EST_INCIDENCE,COUNTRY,AZE,YEAR,2003,2.5 [2.5-2.5],2.49594,2.49594,2.49594,,2022-02-10T12:30:13Z,2003,01-01-03,31-12-03
28117551,MALARIA_EST_INCIDENCE,COUNTRY,AZE,YEAR,2004,2.0 [2.0-2.0],1.98636,1.98636,1.98636,,2022-02-10T12:30:13Z,2004,01-01-04,31-12-04
28117552,MALARIA_EST_INCIDENCE,COUNTRY,AZE,YEAR,2005,1.2 [1.2-1.2],1.23225,1.23225,1.23225,,2022-02-10T12:30:13Z,2005,01-01-05,31-12-05
28117553,MALARIA_EST_INCIDENCE,COUNTRY,AZE,YEAR,2006,0.7 [0.7-0.7],0.71035,0.71035,0.71035,,2022-02-10T12:30:13Z,2006,01-01-06,31-12-06
28117554,MALARIA_EST_INCIDENCE,COUNTRY,AZE,YEAR,2007,0.5 [0.5-0.5],0.53823,0.53823,0.53823,,2022-02-10T12:30:13Z,2007,01-01-07,31-12-07
28117555,MALARIA_EST_INCIDENCE,COUNTRY,AZE,YEAR,2008,0.4 [0.4-0.4],0.35485,0.35485,0.35485,,2022-02-10T12:30:13Z,2008,01-01-08,31-12-08
28117556,MALARIA_EST_INCIDENCE,COUNTRY,AZE,YEAR,2009,0.4 [0.4-0.4],0.38001,0.38001,0.38001,,2022-02-10T12:30:14Z,2009,01-01-09,31-12-09
28117557,MALARIA_EST_INCIDENCE,COUNTRY,AZE,YEAR,2010,0.2 [0.2-0.2],0.24068,0.24068,0.24068,,2022-02-10T12:30:14Z,2010,01-01-10,31-12-10
28117558,MALARIA_EST_INCIDENCE,COUNTRY,AZE,YEAR,2011,0.0 [0.0-0.0],0.01901,0.01901,0.01901,,2022-02-10T12:30:14Z,2011,01-01-11,31-12-11
28117559,MALARIA_EST_INCIDENCE,COUNTRY,AZE,YEAR,2012,0.0 [0.0-0.0],0.01408,0.01408,0.01408,,2022-02-10T12:30:14Z,2012,01-01-12,31-12-12
28117560,MALARIA_EST_INCIDENCE,COUNTRY,AZE,YEAR,2013,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:14Z,2013,01-01-13,31-12-13
28117561,MALARIA_EST_INCIDENCE,COUNTRY,AZE,YEAR,2014,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:14Z,2014,01-01-14,31-12-14
28117562,MALARIA_EST_INCIDENCE,COUNTRY,AZE,YEAR,2015,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:14Z,2015,01-01-15,31-12-15
28117563,MALARIA_EST_INCIDENCE,COUNTRY,AZE,YEAR,2016,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:14Z,2016,01-01-16,31-12-16
28117564,MALARIA_EST_INCIDENCE,COUNTRY,AZE,YEAR,2017,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:14Z,2017,01-01-17,31-12-17
28117565,MALARIA_EST_INCIDENCE,COUNTRY,AZE,YEAR,2018,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:14Z,2018,01-01-18,31-12-18
28117566,MALARIA_EST_INCIDENCE,COUNTRY,AZE,YEAR,2019,0.0 [0.0-0.0],0,0,0,,2022-02-10T12:30:14Z,2019,01-01-19,31-12-19
28117567,MALARIA_EST_INCIDENCE,COUNTRY,BGD,YEAR,2000,6.9 [3.0-11.0],6.87926,3.03668,10.95037,,2022-02-10T12:30:14Z,2000,01-01-00,31-12-00
28117568,MALARIA_EST_INCIDENCE,COUNTRY,BGD,YEAR,2001,6.9 [3.0-10.9],6.87925,3.04693,10.86048,,2022-02-10T12:30:14Z,2001,01-01-01,31-12-01
28117569,MALARIA_EST_INCIDENCE,COUNTRY,BGD,YEAR,2002,6.9 [3.0-11.0],6.87922,2.97447,10.97131,,2022-02-10T12:30:14Z,2002,01-01-02,31-12-02
28117570,MALARIA_EST_INCIDENCE,COUNTRY,BGD,YEAR,2003,6.9 [3.0-10.8],6.87926,2.98421,10.84825,,2022-02-10T12:30:14Z,2003,01-01-03,31-12-03
28117571,MALARIA_EST_INCIDENCE,COUNTRY,BGD,YEAR,2004,6.9 [3.0-11.1],6.87922,2.95731,11.13146,,2022-02-10T12:30:14Z,2004,01-01-04,31-12-04
28117572,MALARIA_EST_INCIDENCE,COUNTRY,BGD,YEAR,2005,6.9 [3.0-11.0],6.87924,3.04704,10.99108,,2022-02-10T12:30:14Z,2005,01-01-05,31-12-05
28117573,MALARIA_EST_INCIDENCE,COUNTRY,BGD,YEAR,2006,4.5 [2.7-6.8],4.52306,2.69663,6.79934,,2022-02-10T12:30:14Z,2006,01-01-06,31-12-06
28117574,MALARIA_EST_INCIDENCE,COUNTRY,BGD,YEAR,2007,8.3 [5.0-12.0],8.27476,4.98882,12.04145,,2022-02-10T12:30:14Z,2007,01-01-07,31-12-07
28117575,MALARIA_EST_INCIDENCE,COUNTRY,BGD,YEAR,2008,7.8 [6.2-9.7],7.80066,6.16392,9.66904,,2022-02-10T12:30:14Z,2008,01-01-08,31-12-08
28117576,MALARIA_EST_INCIDENCE,COUNTRY,BGD,YEAR,2009,5.1 [4.3-6.0],5.1368,4.34393,6.01093,,2022-02-10T12:30:14Z,2009,01-01-09,31-12-09
28117577,MALARIA_EST_INCIDENCE,COUNTRY,BGD,YEAR,2010,4.4 [3.7-5.1],4.3675,3.71055,5.06077,,2022-02-10T12:30:14Z,2010,01-01-10,31-12-10
28117578,MALARIA_EST_INCIDENCE,COUNTRY,BGD,YEAR,2011,4.0 [3.4-4.6],3.95182,3.38619,4.56679,,2022-02-10T12:30:14Z,2011,01-01-11,31-12-11
28117579,MALARIA_EST_INCIDENCE,COUNTRY,BGD,YEAR,2012,2.2 [1.9-2.5],2.17858,1.90145,2.4795,,2022-02-10T12:30:14Z,2012,01-01-12,31-12-12
28117580,MALARIA_EST_INCIDENCE,COUNTRY,BGD,YEAR,2013,1.9 [1.7-2.2],1.92336,1.70877,2.16255,,2022-02-10T12:30:14Z,2013,01-01-13,31-12-13
28117581,MALARIA_EST_INCIDENCE,COUNTRY,BGD,YEAR,2014,4.0 [3.6-4.4],3.98874,3.60264,4.4414,,2022-02-10T12:30:14Z,2014,01-01-14,31-12-14
28117582,MALARIA_EST_INCIDENCE,COUNTRY,BGD,YEAR,2015,2.7 [2.5-3.0],2.70666,2.45211,3.00223,,2022-02-10T12:30:14Z,2015,01-01-15,31-12-15
28117583,MALARIA_EST_INCIDENCE,COUNTRY,BGD,YEAR,2016,1.9 [1.7-2.1],1.86145,1.69261,2.05642,,2022-02-10T12:30:14Z,2016,01-01-16,31-12-16
28117584,MALARIA_EST_INCIDENCE,COUNTRY,BGD,YEAR,2017,1.9 [1.8-2.1],1.94112,1.76752,2.13903,,2022-02-10T12:30:14Z,2017,01-01-17,31-12-17
28117585,MALARIA_EST_INCIDENCE,COUNTRY,BGD,YEAR,2018,0.7 [0.6-0.8],0.71441,0.63108,0.80534,,2022-02-10T12:30:14Z,2018,01-01-18,31-12-18
28117586,MALARIA_EST_INCIDENCE,COUNTRY,BGD,YEAR,2019,1.2 [1.0-1.4],1.20931,1.03066,1.39936,,2022-02-10T12:30:14Z,2019,01-01-19,31-12-19
28117587,MALARIA_EST_INCIDENCE,COUNTRY,BGD,YEAR,2020,0.4 [0.4-0.5],0.42605,0.3627,0.49382,,2022-02-10T12:30:14Z,2020,01-01-20,31-12-20
28117588,MALARIA_EST_INCIDENCE,COUNTRY,BLZ,YEAR,2000,8.7 [8.7-8.7],8.70824,8.70824,8.70824,,2022-02-10T12:30:14Z,2000,01-01-00,31-12-00
28117589,MALARIA_EST_INCIDENCE,COUNTRY,BLZ,YEAR,2001,6.6 [6.6-6.6],6.60242,6.60242,6.60242,,2022-02-10T12:30:14Z,2001,01-01-01,31-12-01
28117590,MALARIA_EST_INCIDENCE,COUNTRY,BLZ,YEAR,2002,6.3 [6.3-6.3],6.26357,6.26357,6.26357,,2022-02-10T12:30:14Z,2002,01-01-02,31-12-02
28117591,MALARIA_EST_INCIDENCE,COUNTRY,BLZ,YEAR,2003,7.1 [7.1-7.1],7.12192,7.12192,7.12192,,2022-02-10T12:30:14Z,2003,01-01-03,31-12-03
